rowid,hostname,pl_letter,cb_flag,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,ra,dec,sy_dist,pl_eqt,st_lum,pl_dens,st_dens,st_age,st_teff
5156,TOI-1820,b,0,1,1,4.860674,0.061,12.778,731.00534,187.6867207,27.4520016,248.504,1375.0,,2.0,0.43,11.0,5734.0
5157,TOI-1823,b,0,1,1,38.8,0.212,7.541,67.4,196.2197201,63.753261,71.6456,424.0,-0.461,0.86,2.2412,6.3,4927.0
5158,TOI-1824,b,0,1,1,22.808533,0.151,2.744,16.0,197.7312286,61.7448492,59.4314,529.0,-0.373,4.24,2.3034,2.5,5165.0
5159,TOI-1836,b,0,1,2,20.380845,0.157,8.281,24.7,245.9079242,54.6900774,191.649,890.0,0.57,0.24,0.3897,3.2,6237.0
5160,TOI-1836,c,0,1,2,1.7727471,0.03089,2.6,8.0,245.9079242,54.6900774,191.649,2008.0,0.57,3.0,0.3897,3.2,6237.0
5161,TOI-1842,b,0,1,1,9.5739181,0.1,12.349,89.4,201.9626552,9.0306437,223.465,1200.0,0.695,0.26,0.2432,2.5,6039.0
5162,TOI-1853,b,0,1,1,1.2436258,0.0213,3.46,73.2,211.4593468,16.9923703,165.105,1479.0,-0.432,9.74,,,4985.0
5163,TOI-1855,b,0,1,1,1.36414864,0.02398,18.495,360.09959,205.3539534,17.6868719,176.833,1701.0,-0.095,0.31,1.23,8.2,5359.0
5164,TOI-1859,b,0,1,1,63.48347,0.337,9.752,,279.8317644,69.5228726,224.385,,,,0.73,1.41,6341.0
5165,TOI-1860,b,0,1,1,1.0662107,0.0204,1.31,,226.4567308,64.0476821,45.864,1885.0,,,,0.133,5752.0
5166,TOI-1898,b,0,1,1,45.52234,0.269,9.396,129.0,144.5553,23.5467464,79.6682,675.0,0.551,0.85,0.4128,3.1,6241.0
5167,TOI-1899,b,0,1,1,29.090312,0.1525,11.097,212.94503,299.4268472,40.1433462,128.438,378.0,,0.85,3.98,7.1,3926.0
5168,TOI-1937 A,b,0,2,1,0.94667944,0.01932,13.978,638.8351,116.3707214,-52.3832587,415.135,2097.0,0.08,1.28,1.198,3.6,5814.0
5169,TOI-198,b,0,1,1,10.2152,0.1,1.44,,2.2715087,-27.1217452,23.7262,368.0,,,,5.3,3650.0
5170,TOI-199,b,0,1,2,104.854,0.4254,9.079,54.03083,80.1058735,-59.8954326,102.27,,-0.338,,2.39,0.8,5255.0
5171,TOI-199,c,0,1,2,273.69,0.807,,88.99195,80.1058735,-59.8954326,102.27,,-0.338,,2.39,0.8,5255.0
5172,TOI-1994,b,0,1,1,4.0337142,0.0613,13.675,7024.00779,147.1745753,-51.756564,515.603,2290.0,1.223,15.0,0.215,0.94,7700.0
5173,TOI-2000,b,0,1,2,3.09833,0.04271,2.7,11.0,146.3970631,-66.6866307,175.713,1488.0,0.06,3.07,1.047,5.3,5611.0
5174,TOI-2000,c,0,1,2,9.127055,0.0878,8.14,81.7,146.3970631,-66.6866307,175.713,1038.0,0.06,0.829,1.047,5.3,5611.0
5175,TOI-201,b,0,1,1,52.97818,0.3,11.299,133.4886,87.4017825,-54.910423,113.825,759.0,0.415,,0.81,0.87,6394.0
5176,TOI-2010,b,0,1,1,141.834025,0.5516,11.814,408.72733,292.1669417,53.4873694,109.19,400.0,0.114,1.36,1.243,1.9,5929.0
5177,TOI-2015,b,0,1,1,3.348968,0.0301,3.39,16.4,232.1326528,27.361073,47.3444,512.0,-1.979,2.32,12.98,1.1,3194.0
5178,TOI-2018,b,0,1,1,7.435583,,2.268,9.2,229.8374423,29.2078771,27.9956,,-1.0,,3.2285,,4174.0
5179,TOI-2019,b,0,1,1,15.3444,0.128,5.333,34.4,234.4317651,48.955206,198.007,917.0,0.441,1.25,0.3119,6.4,5626.0
5180,TOI-2025,b,0,1,1,8.8720982,0.0892,11.893,1144.18227,282.7952558,82.2454143,335.985,1166.0,0.387,3.74,0.542,4.5,5977.0
5181,TOI-2046,b,0,1,1,1.4971842,,16.141,731.00534,16.1849423,74.3313055,289.668,,,,0.89,0.45,6250.0
5182,TOI-2048,b,0,1,1,13.79019,,2.61,,237.9241066,52.3063083,116.567,,-0.387,,2.38,0.3,5185.0
5183,TOI-206,b,0,1,1,0.7363104,0.0112,1.3,,73.7382202,-62.521874,47.7465,910.0,,,,,3383.0
5184,TOI-2068,b,0,1,1,7.768915,0.0632,1.821,,186.27356,60.4183455,52.9328,521.0,-1.311,,5.15,7.0,3710.0
5185,TOI-2076,b,0,1,3,10.355096,0.088,2.771,16.1,217.3920159,39.7903991,41.9091,688.0,-0.378,4.1,2.3628,2.7,5192.0
5186,TOI-2076,c,0,1,3,21.015327,0.142,3.694,55.0,217.3920159,39.7903991,41.9091,543.0,-0.378,6.0,2.3628,2.7,5192.0
5187,TOI-2076,d,0,1,3,35.125686,0.199,3.431,29.0,217.3920159,39.7903991,41.9091,458.0,-0.378,4.0,2.3628,2.7,5192.0
5188,TOI-2081,b,0,1,1,10.50534,0.0752,2.04,,264.3022634,53.0255666,62.3446,488.0,-1.338,,,,3800.0
5189,TOI-2084,b,0,2,1,6.0784247,0.05006,2.47,,259.2545389,72.7470231,114.549,527.0,-1.492,,5.9636,7.5,3551.0
5190,TOI-2088,b,0,1,1,124.72997,0.472,3.683,37.0,261.3748943,75.8822796,126.46,300.0,-0.362,2.0,2.0537,4.5,5081.0
5191,TOI-2095,b,0,1,2,17.66484,0.101,1.25,4.1,285.6365235,75.4185135,41.9176,347.0,-1.459,,7.23,1.0,3759.0
5192,TOI-2095,c,0,1,2,28.17232,0.137,1.33,7.4,285.6365235,75.4185135,41.9176,297.0,-1.459,,7.23,1.0,3759.0
5193,TOI-2096,b,0,1,2,3.1190633,0.025,1.243,,151.6186989,74.8272107,48.4809,445.0,-2.228,,23.9,4.0,3300.0
5194,TOI-2096,c,0,1,2,6.38784,0.04,1.914,,151.6186989,74.8272107,48.4809,349.0,-2.228,,23.9,4.0,3300.0
5195,TOI-2107,b,0,1,1,2.4545467,0.03515,13.574,263.79758,286.7965405,-58.6968348,236.705,1397.0,-0.105,0.577,1.68,4.0,5627.0
5196,TOI-2109,b,0,1,1,0.67247414,0.01791,15.098,1595.4986,253.1862971,16.5799153,262.041,3646.0,0.673,,0.417,1.77,6540.0
5197,TOI-2120,b,0,1,1,5.7998164,0.0377,2.122,6.8,23.507315,65.5139877,32.1755,384.0,-2.287,20.6,20.3,,3131.0
5198,TOI-2128,b,0,1,1,16.34136,0.127,2.089,4.5,256.9817998,32.1053027,36.578,781.0,0.156,2.68,1.0231,4.7,5968.0
5199,TOI-2134,b,0,1,2,9.2292005,0.078,2.69,9.13,271.9355015,39.0729269,22.6202,666.0,-0.717,2.607,2.9465,3.8,4580.0
5200,TOI-2134,c,0,1,2,95.5,0.371,7.27,41.89,271.9355015,39.0729269,22.6202,306.0,-0.717,0.599,2.9465,3.8,4580.0
5201,TOI-2136,b,0,1,1,7.851928,0.057,2.19,6.37,281.1763433,36.5631318,33.3631,395.0,-1.886,3.34,12.2,4.6,3342.0
5202,TOI-2141,b,0,1,1,18.26157,0.133,3.05,24.0,258.7623456,18.3403449,77.682,722.0,-0.05,4.6,,6.4,5659.0
5203,TOI-2145,b,0,1,1,10.261127,0.111,12.419,1767.0,263.7580753,40.6950428,224.731,1363.0,1.007,5.06,0.1142,1.6,6200.0
5204,TOI-2152,b,0,3,1,3.3773512,0.05064,14.359,899.45439,26.3389717,77.7901231,303.006,1802.0,0.653,1.67,0.511,0.83,6630.0
5205,TOI-2154,b,0,1,1,3.8240801,0.0513,16.287,292.40213,71.0281482,84.3642652,296.46,1580.0,0.435,0.37,0.639,2.9,6280.0
5206,TOI-2158,b,0,1,1,8.60077,0.075,10.761,260.61929,276.8100527,20.5268868,198.473,1188.0,,1.14,0.56,8.0,5673.0
5207,TOI-216,c,0,1,2,34.525528,,10.1,177.98391,73.9800129,-63.2603301,177.945,,,,,,
5208,TOI-216,b,0,1,2,17.16073,,8.0,18.75188,73.9800129,-63.2603301,177.945,,,,,,
5209,TOI-2180,b,0,1,1,260.79,0.828,11.321,875.61726,277.94363,56.6506789,116.685,348.0,0.406,3.32,0.359,8.1,5695.0
5210,TOI-2184,b,0,1,1,6.90683,,11.4,206.58846,100.8331246,-66.9476563,788.317,,,0.76,0.089,2.3,5966.0
5211,TOI-2193 A,b,0,2,1,2.1225735,0.03319,19.84,298.7587,313.691232,-72.8046404,337.064,1763.0,0.25,0.06,0.781,5.5,5966.0
5212,TOI-2194,b,0,1,1,15.337597,,1.989,,299.1563393,-31.3351812,19.5711,591.0,,,,,4756.0
5213,TOI-2196,b,0,1,1,1.1947268,0.02234,3.51,26.0,312.3400744,-70.4850723,259.947,1860.0,-0.004,3.31,1.25,4.5,5634.0
5214,TOI-220,b,0,1,1,10.695264,0.08911,3.03,13.8,91.7996988,-61.9972098,90.7402,805.0,,2.73,1.8469,10.1,5298.0
5215,TOI-2202,b,0,1,2,11.9101,0.09564,11.321,310.83618,51.2284214,-73.9575458,235.933,,-0.401,,,7.48,5144.0
5216,TOI-2202,c,0,1,2,24.6744,0.15544,,117.27868,51.2284214,-73.9575458,235.933,,-0.401,,,7.48,5144.0
5217,TOI-2207,b,0,1,1,8.001968,0.0854,11.153,203.41018,307.5966925,-44.8876181,373.345,1259.0,0.484,0.8,0.476,3.3,6101.0
5218,TOI-2236,b,0,1,1,3.5315902,0.05009,14.37,502.16888,20.1660113,-86.979965,355.59,1688.0,0.533,0.93,0.486,2.52,6248.0
5219,TOI-2257,b,0,1,1,35.189346,0.145,2.194,,194.7396141,77.6617157,57.7911,256.0,,,15.8,,3430.0
5220,TOI-2260,b,0,1,1,0.3524728,0.0097,1.62,,247.6669998,49.0467891,101.251,2609.0,,,,0.321,5534.0
5221,TOI-2266,b,0,1,1,2.326318,0.02,1.54,,245.2800398,31.5770413,51.6004,550.0,,,22.0,0.3,3200.0
5222,TOI-2285,b,0,1,1,27.26955,0.1363,1.74,19.5,332.5632644,58.7060934,42.409,284.0,-1.542,,,,3491.0
5223,TOI-2337,b,0,1,1,2.99432,,10.088,508.52545,290.6198948,60.8539035,536.046,,,,0.055,4.9,4780.0
5224,TOI-2338,b,0,1,1,22.65398,0.158,11.209,1900.61387,81.3445824,-34.6682491,313.996,799.0,-0.013,,1.301,7.0,5581.0
5225,TOI-2364,b,0,1,1,4.0197517,0.04871,8.608,71.51139,89.1300265,-5.0120298,219.614,1091.0,-0.252,0.61,1.94,3.5,5306.0
5226,TOI-2368,b,0,1,1,5.1750073,0.05649,10.839,206.58846,134.9576234,-48.4884929,210.915,1000.0,-0.275,0.88,2.1,4.2,5360.0
5227,TOI-237,b,0,1,1,5.436098,0.0341,1.44,,353.2435381,-29.416487,38.0749,388.0,-2.387,,25.6,4.5,3212.0
5228,TOI-2373,b,0,1,1,13.33668,0.112,10.424,2955.80419,61.6862197,-16.7557546,508.686,860.0,0.051,14.4,1.096,5.9,5651.0
5229,TOI-2374,b,0,1,1,4.31361,0.0471,6.81,56.64,319.4982407,-22.0498228,134.655,885.0,,0.98,,4.1,4802.0
5230,TOI-2379,b,0,1,1,5.4693827,0.05263,11.725,1830.69162,358.0920465,-53.043156,211.247,624.0,,6.21,3.76,10.4,3707.0
5231,TOI-238,b,0,1,2,1.273114,0.0212,1.612,,349.2310814,-18.6066463,80.5407,1457.0,-0.472,,2.64,6.0,5080.0
5232,TOI-238,c,0,1,2,8.465651,0.0749,2.18,6.7,349.2310814,-18.6066463,80.5407,696.0,-0.471,1.83,,4.3,5059.0
5233,TOI-2384,b,0,1,1,2.13570304,0.02793,11.489,624.85065,36.1561463,-65.0001957,191.51,890.0,,2.26,3.91,9.4,3943.0
5234,TOI-2406,b,0,1,1,3.0766891,0.02267,2.86,15.6,8.8060544,-3.3720833,55.419,449.0,-2.462,27.4,27.7,,3100.0
5235,TOI-2411,b,0,1,1,0.7826942,0.0144,1.68,,20.9224567,-8.7017944,59.5362,1355.0,,,,,4099.0
5236,TOI-2416,b,0,1,1,8.275479,0.0831,9.864,953.48522,57.3389409,-60.7871861,557.733,1080.0,0.197,5.4,0.835,4.9,5808.0
5237,TOI-2420,b,0,1,1,5.842641,0.0684,15.02,294.62693,14.8268138,-19.7711643,435.174,1572.0,0.687,0.477,0.133,5.3,
5238,TOI-2421,b,0,1,1,4.3474032,0.0543,10.368,105.83686,33.1540208,-35.3909182,327.927,1534.0,0.436,0.52,0.297,7.5,5607.0
5239,TOI-2427,b,0,1,1,1.3060011,0.0202,1.8,,52.2917315,-31.3628665,28.5147,1117.0,,,,,4072.0
5240,TOI-244,b,0,1,1,7.397225,0.0559,1.52,2.68,10.5697537,-36.7179743,22.0337,458.0,-1.643,4.2,,7.0,3433.0
5241,TOI-2443,b,0,1,1,15.669494,,2.773,,40.1798608,1.1996757,23.9258,601.0,,,,,4357.0
5242,TOI-2445,b,0,1,1,0.3711281,0.0064,1.25,,43.3161555,0.0523366,48.582,1060.0,,,,,3333.0
5243,TOI-2447,b,0,1,1,69.33684,0.347,9.606,124.90656,70.9975864,-31.9066369,148.987,414.0,,,,2.1,5730.0
5244,TOI-2459,b,0,1,1,19.104718,,2.953,,82.1433321,-39.3730456,36.6113,445.0,,,,,4195.0
5245,TOI-2485,b,0,1,1,11.23479,0.1093,12.139,766.60212,205.2043217,22.9839692,397.953,1134.0,0.52,2.36,0.385,6.0,
5246,TOI-2497,b,0,1,1,10.655669,0.1166,11.142,1531.93292,90.0625878,11.8840577,285.289,1595.0,1.167,6.1,0.2,1.0,7360.0
5247,TOI-2498,b,0,1,1,3.738252,0.0491,6.06,34.62,95.4162204,11.2516477,275.265,1443.0,,0.86,0.79,3.6,5905.0
5248,TOI-251,b,0,1,1,4.93777,0.05741,2.74,317.83,353.0620655,-37.2558629,99.523,,-0.08,,,0.18,5875.0
5249,TOI-2524,b,0,1,1,7.18585,0.073,11.209,203.41018,160.8868435,-1.9126984,438.842,1100.0,0.116,0.79,1.013,6.7,5831.0
5250,TOI-2525,b,0,1,2,23.2856,0.1511,8.676,26.69759,86.8509737,-60.5213081,395.398,,-0.44,0.225,,3.99,5096.0
5251,TOI-2525,c,0,1,2,49.2519,0.249,10.133,208.81326,86.8509737,-60.5213081,395.398,,-0.44,1.11,,3.99,5096.0
5252,TOI-2529,b,0,1,1,64.5949,0.327,11.545,743.71847,118.9945352,-52.3548332,296.271,636.0,0.464,,0.326,7.23,5802.0
5253,TOI-2545,b,0,1,1,7.994037,,2.75,,135.5458029,-3.4208194,107.118,,0.218,,0.7556,,5846.29
5254,TOI-2567,b,0,1,1,5.983944,0.0672,10.929,63.88351,288.4656683,66.3479375,504.775,1352.0,0.405,0.269,0.34,7.6,5611.0
5255,TOI-257,b,0,1,1,18.38818,0.1528,7.163,43.86032,47.5172608,-50.8322632,76.9028,1027.0,0.636,0.65,0.305,,6095.0
5256,TOI-2570,b,0,1,1,2.9887615,0.04145,13.641,260.61929,87.1880397,32.0840435,361.857,1431.0,0.079,0.563,1.138,4.4,5771.0
5257,TOI-2583 A,b,0,2,1,4.5207265,0.0571,14.46,79.4571,272.2670293,45.3368996,566.189,1456.0,0.388,0.144,0.531,4.4,5936.0
5258,TOI-2587 A,b,0,2,1,5.45664,0.0635,12.072,69.28659,115.9317105,-1.073333,373.675,1445.0,0.471,0.216,0.316,6.7,5760.0
5259,TOI-2589,b,0,1,1,61.6277,0.3,12.106,1112.39942,107.4881501,-37.230948,200.273,592.0,-0.004,,1.14,11.0,5579.0
5260,TOI-260,b,0,1,1,13.475853,0.0943,1.71,4.23,4.7730178,-9.9661505,20.1852,493.0,0.087,4.66,,,4026.0
5261,TOI-261,b,0,1,1,3.3639254,0.034792,3.045,,15.2181412,-24.4239934,114.495,1722.0,,,,,5890.3
5262,TOI-262,b,0,1,1,11.14529,0.163,2.07,,32.534687,-31.0706272,43.932,584.0,,,,0.8,5310.0
5263,TOI-2641,b,0,1,1,4.880974,0.0607,18.103,122.68177,171.1303716,-42.7321394,344.045,1387.0,0.34,0.092,0.482,10.8,6100.0
5264,TOI-2669,b,0,1,1,6.2034,,19.728,193.87533,134.7226445,-13.3125792,393.443,,,,0.0254,5.9,4800.0
5265,TOI-269,b,0,1,1,3.6977104,0.0345,2.77,8.8,75.8462827,-54.1777213,57.0225,531.0,,2.28,8.98,,3514.0
5266,TOI-270,b,0,1,3,3.3601538,0.03197,1.206,1.58,68.4160804,-51.9573937,22.4793,581.0,-1.712,4.97,7.2,,3506.0
5267,TOI-270,c,0,1,3,5.6605731,0.04526,2.355,6.15,68.4160804,-51.9573937,22.4793,488.0,-1.712,2.6,7.2,,3506.0
5268,TOI-270,d,0,1,3,11.379573,0.0721,2.133,4.78,68.4160804,-51.9573937,22.4793,387.0,-1.712,2.72,7.2,,3506.0
5269,TOI-2714,b,0,1,1,2.499387,0.036,13.72,228.0,61.4012482,-14.9267458,597.873,1603.0,0.16,0.49,0.75,5.5,5665.0
5270,TOI-277,b,0,1,1,3.994,0.0269,2.65,,19.0766985,-20.9532772,64.6692,,,,4.754,,4031.0
5271,TOI-2796,b,0,1,1,4.8084983,0.0569,17.262,139.8445,84.1527191,0.8962788,350.343,1205.0,0.055,0.15,1.22,4.0,5764.0
5272,TOI-2803 A,b,0,2,1,1.96229325,0.03185,18.114,309.8827,93.1147397,-23.4924956,494.818,1893.0,0.336,0.287,0.822,3.7,6280.0
5273,TOI-2818,b,0,1,1,4.039709,0.0493,15.278,225.65817,119.0598183,-35.1167104,312.674,1376.0,0.164,0.34,0.745,9.5,5721.0
5274,TOI-2842,b,0,1,1,3.5514058,0.0475,12.845,117.59651,108.0442066,-10.63934,460.995,1471.0,0.246,0.304,0.789,4.7,5910.0
5275,TOI-286,b,0,1,2,4.5117244,0.0503,1.42,4.53,90.9842762,-60.6663348,59.2293,979.0,0.386,8.63,,,5152.0
5276,TOI-286,c,0,1,2,39.361826,0.213,1.88,3.72,90.9842762,-60.6663348,59.2293,475.0,0.386,3.09,,,5152.0
5277,TOI-2977,b,0,1,1,2.3505614,0.03386,13.159,533.95172,143.9265177,-60.3574758,,1544.0,0.037,1.28,1.078,9.8,5691.0
5278,TOI-2981,b,0,1,1,3.601501,0.048,13.4,638.0,163.487394,-25.5245988,527.789,1358.0,0.116,1.46,1.2547,4.5,5940.0
5279,TOI-3023,b,0,1,1,3.9014971,0.0505,16.432,197.05361,165.3158231,-72.3567044,389.916,1596.0,0.444,0.245,0.346,7.0,5760.0
5280,TOI-3071,b,0,1,1,1.266938,0.0249,7.16,68.2,173.2790517,-56.5033871,485.219,2155.0,,1.02,,0.95,6177.0
5281,TOI-3082,b,0,1,1,1.926907,,3.662,,195.9080719,-19.2189845,113.048,1033.0,,,,,4263.0
5282,TOI-3235,b,0,1,1,2.59261842,0.02709,11.4,211.35589,207.4738488,-46.0665139,72.811,604.0,-1.79,0.78,10.99,,3388.8
5283,TOI-3261,b,0,1,1,0.8831331,0.01714,3.82,30.3,47.7285242,-73.531972,300.141,1722.0,-0.367,3.0,1.4,6.5,5068.0
5284,TOI-329,b,0,1,1,5.70439,0.0638,4.941,40.4,351.3210955,-15.6346313,284.388,1213.0,0.325,1.84,0.4127,8.7,5614.0
5285,TOI-332,b,0,1,1,0.777038,0.0159,3.2,57.2,348.0589516,-44.8764852,222.852,1871.0,,9.6,,5.0,5251.0
5286,TOI-3321,b,0,1,1,3.6525145,0.047,15.558,176.07694,265.7603351,-65.0082516,285.895,1616.0,0.405,0.255,0.396,8.1,5850.0
5287,TOI-3331 A,b,0,2,1,2.0180231,0.03144,12.98,721.47048,271.3241672,-34.107171,217.193,1488.0,-0.093,1.82,1.65,2.1,5609.0
5288,TOI-3353,b,0,1,1,4.6657965,0.060118,2.667,,106.5298146,-75.8195594,78.7577,1264.0,,,,,6365.0
5289,TOI-3362,b,0,1,1,18.09547,0.153,12.801,1598.35906,155.9841428,-56.8431169,366.987,,0.739,,0.331,2.14,6532.0
5290,TOI-3364,b,0,1,1,5.8768918,0.0675,12.229,530.77344,144.5377709,-49.3352226,277.899,1264.0,0.286,1.6,0.587,5.4,5706.0
5291,TOI-3540 A,b,0,2,1,3.119999,0.04289,23.539,375.03752,328.9113712,28.1794996,,1498.0,0.19,0.065,0.823,6.0,5810.0
5292,TOI-3568,b,0,1,1,4.417965,0.0485,5.3,26.4,322.6023682,34.7395805,197.906,899.0,0.33,0.98,2.95,6.1,4969.0
5293,TOI-3629,b,0,1,1,3.936551,0.043,8.295,82.63539,359.7933851,39.3142556,130.091,690.0,,0.8,4.0,7.0,3870.0
5294,TOI-3688 A,b,0,2,1,3.246075,0.0456,13.081,311.47184,39.2823371,54.8512152,396.378,1534.0,0.283,0.76,0.767,3.3,5950.0
5295,TOI-3693,b,0,1,1,9.088516,0.0813,12.599,324.18498,15.6543938,51.3038918,176.436,801.0,-0.344,0.89,2.48,3.0,5321.0
5296,TOI-3714,b,0,2,1,2.154849,0.027,11.321,222.47988,69.5523415,39.4580035,112.71,750.0,,0.85,5.8,2.9,3660.0
5297,TOI-3757,b,0,1,1,3.438753,0.03845,12.0,85.3,91.0036423,55.0199793,181.139,759.0,-1.06,0.27,3.7,7.1,3913.0
5298,TOI-3785,b,0,1,1,4.6747373,0.043,5.14,14.95,130.9002258,63.0780768,79.7634,582.0,-1.435,0.61,,8.0,3576.0
5299,TOI-3807,b,0,1,1,2.8989727,0.0421,18.495,330.54154,139.1125648,69.0741284,421.745,1646.0,0.332,0.289,0.521,5.6,5772.0
5300,TOI-3819,b,0,1,1,3.2443141,0.04611,13.137,352.78953,121.8632568,29.3886446,558.141,1633.0,0.4,0.85,0.478,4.5,5859.0
5301,TOI-3884,b,0,1,1,4.5445828,0.0361,6.43,32.59,181.5718341,12.5070258,43.1448,441.0,,0.67,15.26,,3180.0
5302,TOI-3894,b,0,1,1,4.33454,0.05354,15.278,260.61929,201.3748265,52.7681036,417.365,1531.0,0.419,0.4,0.475,5.7,6000.0
5303,TOI-3912,b,0,1,1,3.4936264,0.0463,14.28,129.03833,215.8014956,24.0765639,465.992,1512.0,0.273,0.243,0.569,7.5,5725.0
5304,TOI-3919,b,0,1,1,7.433234,0.0795,12.319,1233.17422,208.9447534,40.3918061,604.591,1198.0,0.336,3.63,0.742,3.1,6100.0
5305,TOI-3976 A,b,0,2,1,6.607662,0.0743,12.274,55.61997,224.3560083,44.2743223,516.087,1295.0,0.413,0.165,0.521,3.8,5975.0
5306,TOI-3984 A,b,0,2,1,4.353326,0.041,7.9,44.0,226.3371468,36.7869747,108.883,563.0,,0.49,6.9,2.9,3476.0
5307,TOI-4010,b,0,1,4,1.348335,0.0229,3.02,11.0,20.2148196,66.0722009,177.504,1441.0,,2.2,,6.1,4960.0
5308,TOI-4010,c,0,1,4,5.414654,0.058,5.93,20.31,20.2148196,66.0722009,177.504,907.0,,0.5,,6.1,4960.0
5309,TOI-4010,d,0,1,4,14.70886,0.113,6.18,38.15,20.2148196,66.0722009,177.504,650.0,,0.9,,6.1,4960.0
5310,TOI-4010,e,0,1,4,762.0,1.57,,692.0,20.2148196,66.0722009,177.504,174.0,,,,6.1,4960.0
5311,TOI-406,b,0,1,1,13.1757294,0.085518,1.96,,49.2626428,-42.2441492,31.0597,344.0,,,,,3349.0
5312,TOI-4087,b,0,1,1,3.1774835,0.04469,13.047,232.01474,217.9257785,83.3727061,301.676,1458.0,0.176,0.57,1.205,0.8,6060.0
5313,HD 22946,b,0,1,3,4.040295,0.05727,1.362,13.71,54.819538,-42.7630276,62.7792,1241.0,,18.96,,2.5,6169.0
5314,HD 22946,c,0,1,3,9.573083,0.1017,2.328,9.72,54.819538,-42.7630276,62.7792,931.0,,3.15,,2.5,6169.0
5315,TOI-4127,b,0,1,1,56.39879,0.3081,12.285,731.00534,105.4045516,72.4149297,319.632,605.0,0.316,2.17,0.775,4.8,6096.0
5316,TOI-4137,b,0,1,1,3.8016122,0.05222,13.574,457.67291,77.612879,70.391079,334.993,1570.0,0.439,1.01,0.621,2.1,6202.0
5317,TOI-4145 A,b,0,2,1,4.0664428,0.04823,13.305,136.66622,39.4297435,80.2673838,205.387,1074.0,-0.287,0.32,2.01,4.7,5281.0
5318,TOI-4153,b,0,1,1,4.6174141,0.06311,16.119,365.50267,335.3934698,82.2160792,423.84,1669.0,0.713,0.477,0.537,0.4,6860.0
5319,TOI-4184,b,0,1,1,4.9019804,0.0336,2.43,,43.8284749,-79.4147039,69.3649,412.0,-2.264,,23.0084,6.7,3238.0
5320,TOI-4201,b,0,1,1,3.5819194,0.04,13.675,788.21445,90.4747237,-13.461371,189.011,725.0,-1.119,1.82,3.786,1.4,3794.0
5321,TOI-421,b,0,2,2,5.197576,0.0554,2.64,6.7,81.8532824,-14.2767404,74.7969,922.0,,2.04004,1.8046,10.9,5291.0
5322,TOI-421,c,0,2,2,16.067541,0.117,5.09,14.1,81.8532824,-14.2767404,74.7969,635.0,,0.58996,1.8046,10.9,5291.0
5323,TOI-4308,b,0,1,1,9.151201,,2.419,,327.7530693,-43.5623642,108.932,763.0,,,,,5243.0
5324,TOI-431,b,0,1,3,0.490047,0.0113,1.28,3.07,83.2692502,-26.7238698,32.5686,1862.0,,8.0,,,4850.0
5325,TOI-431,c,0,1,3,4.8494,0.052,,2.83,83.2692502,-26.7238698,32.5686,867.0,,,,,4850.0
5326,TOI-431,d,0,1,3,12.46103,0.098,3.29,9.9,83.2692502,-26.7238698,32.5686,633.0,,1.36,,,4850.0
5327,TOI-4329,b,0,1,1,2.9223,,16.813,143.02278,329.5639152,71.1316048,717.128,,,,0.179,2.39,6000.0
5328,TOI-4336 A,b,0,3,1,16.336334,0.0872,2.12,,206.1070129,-40.3373505,22.5455,308.0,-1.943,,13.2524,6.7,3298.0
5329,TOI-4342,b,0,1,2,5.5382498,0.05251,2.266,,324.3894196,-77.9791468,61.5204,634.0,-1.127,,2.985,,3901.0
5330,TOI-4342,c,0,1,2,10.688716,0.0814,2.415,,324.3894196,-77.9791468,61.5204,509.0,-1.127,,2.985,,3901.0
5331,TOI-4377,b,0,1,1,4.378081,0.0579,15.11,304.16179,164.9324709,-82.2213501,455.82,,0.822,0.881,0.031,3.88,4974.0
5332,TOI-4379,b,0,1,1,3.25352,,16.69,353.74302,252.0478813,-32.4337532,645.158,,0.637,,,4.51,6020.0
5333,TOI-4406,b,0,1,1,30.08364,0.201,11.209,95.34852,18.0485164,-56.9253875,261.834,904.0,0.362,,0.784,2.9,6219.0
5334,TOI-4438,b,0,1,1,7.44628,0.0534,2.52,5.4,270.3172389,35.5948992,30.0346,435.0,-1.768,1.85,10.1,5.1,3422.0
5335,TOI-444,b,0,1,1,17.9636,0.133,2.77,,64.1839982,-26.7664071,57.3973,609.0,,,,0.57,5225.0
5336,TOI-4443,b,0,1,1,1.8498567,0.029963,1.719,,274.2686643,21.9095459,56.0739,1639.0,,,,,5834.0
5337,TOI-4463 A,b,0,2,1,2.8807198,0.04036,13.26,252.35576,279.3581286,18.7299522,173.117,1395.0,0.011,0.595,1.24,4.1,5640.0
5338,TOI-4479,b,0,1,1,1.1589,0.0164,2.82,,316.0969388,24.6536739,80.6532,861.0,-1.604,,,,3400.0
5339,TOI-4495,b,0,1,1,5.1830043,0.061733,3.63,,286.3624951,37.0259902,132.214,1383.0,,,,,6156.0
5340,TOI-451,b,0,2,3,1.858703,0.0283,1.91,,62.966385,-37.93973,123.739,1491.0,-0.189,,1.824,0.12,5550.0
5341,TOI-451,c,0,2,3,9.192522,0.0823,3.1,,62.966385,-37.93973,123.739,875.0,-0.189,,1.824,0.12,5550.0
5342,TOI-451,d,0,2,3,16.364988,0.1208,4.07,,62.966385,-37.93973,123.739,722.0,-0.189,,1.824,0.12,5550.0
